x,y,frame,yflip,dx,dy
1132.0,303.0,557.0,417.0,1.0,-2.0
1134.0,299.0,558.0,421.0,2.0,-4.0
1138.0,293.0,559.0,427.0,4.0,-6.0
1141.0,288.0,560.0,432.0,3.0,-5.0
1148.0,285.0,561.0,435.0,7.0,-3.0
1145.0,282.0,562.0,438.0,-3.0,-3.0
1143.0,280.0,563.0,440.0,-2.0,-2.0
1147.0,276.0,564.0,444.0,4.0,-4.0
1218.0,199.0,565.0,521.0,71.0,-77.0
1150.0,272.0,566.0,448.0,-68.0,73.0
1151.0,269.0,567.0,451.0,1.0,-3.0
1151.0,268.0,568.0,452.0,0.0,-1.0
1153.0,265.0,569.0,455.0,2.0,-3.0
1155.0,263.0,570.0,457.0,2.0,-2.0
1157.0,258.0,571.0,462.0,2.0,-5.0
1215.0,199.0,572.0,521.0,58.0,-59.0
1216.0,176.0,573.0,544.0,1.0,-23.0
1156.0,254.0,574.0,466.0,-60.0,78.0
1159.0,252.0,575.0,468.0,3.0,-2.0
1156.0,255.0,576.0,465.0,-3.0,3.0
1156.0,254.0,577.0,466.0,0.0,-1.0
1156.0,253.0,578.0,467.0,0.0,-1.0
1158.0,249.0,579.0,471.0,2.0,-4.0
1157.0,251.0,580.0,469.0,-1.0,2.0
1200.0,228.0,581.0,492.0,43.0,-23.0
1157.0,242.0,582.0,478.0,-43.0,14.0
1156.0,237.0,583.0,483.0,-1.0,-5.0
1155.0,237.0,584.0,483.0,-1.0,0.0
1153.0,241.0,585.0,479.0,-2.0,4.0
1217.0,182.0,586.0,538.0,64.0,-59.0
1151.0,238.0,587.0,482.0,-66.0,56.0
1151.0,237.0,588.0,483.0,0.0,-1.0
1155.0,233.0,589.0,487.0,4.0,-4.0
1215.0,186.0,590.0,534.0,60.0,-47.0
1159.0,228.0,591.0,492.0,-56.0,42.0
1218.0,157.0,592.0,563.0,59.0,-71.0
1201.0,200.0,593.0,520.0,-17.0,43.0
1215.0,190.0,594.0,530.0,14.0,-10.0
1209.0,199.0,595.0,521.0,-6.0,9.0
1215.0,179.0,596.0,541.0,6.0,-20.0
1205.0,214.0,597.0,506.0,-10.0,35.0
1207.0,205.0,598.0,515.0,2.0,-9.0
1221.0,210.0,599.0,510.0,14.0,5.0
1215.0,158.0,600.0,562.0,-6.0,-52.0
1205.0,196.0,601.0,524.0,-10.0,38.0
1223.0,174.5,602.0,545.5,18.0,-21.5
1241.0,153.0,603.0,567.0,18.0,-21.5
1206.0,196.0,604.0,524.0,-35.0,43.0
1203.0,188.0,605.0,532.0,-3.0,-8.0
1211.0,214.0,606.0,506.0,8.0,26.0
1211.0,215.0,607.0,505.0,0.0,1.0
1213.0,210.0,608.0,510.0,2.0,-5.0
1228.0,148.0,609.0,572.0,15.0,-62.0
1211.0,211.0,610.0,509.0,-17.0,63.0
1212.0,207.0,611.0,513.0,1.0,-4.0
1214.0,204.0,612.0,516.0,2.0,-3.0
1209.0,210.0,613.0,510.0,-5.0,6.0
1214.0,210.0,614.0,510.0,5.0,0.0
1220.0,205.0,615.0,515.0,6.0,-5.0
1225.0,224.0,616.0,496.0,5.0,19.0
1212.0,197.0,617.0,523.0,-13.0,-27.0
1213.0,201.0,618.0,519.0,1.0,4.0
1214.0,205.0,619.0,515.0,1.0,4.0
1216.0,191.0,620.0,529.0,2.0,-14.0
1229.0,173.0,621.0,547.0,13.0,-18.0
1213.0,208.0,622.0,512.0,-16.0,35.0
1216.0,200.0,623.0,520.0,3.0,-8.0
1206.0,209.0,624.0,511.0,-10.0,9.0
1211.0,206.0,625.0,514.0,5.0,-3.0
1212.0,204.0,626.0,516.0,1.0,-2.0
1157.0,214.0,627.0,506.0,-55.0,10.0
1148.0,216.0,628.0,504.0,-9.0,2.0
1147.0,215.0,629.0,505.0,-1.0,-1.0
1148.0,215.0,630.0,505.0,1.0,0.0
1148.0,215.0,631.0,505.0,0.0,0.0
1147.0,214.0,632.0,506.0,-1.0,-1.0
1148.0,212.0,633.0,508.0,1.0,-2.0
1148.0,212.0,634.0,508.0,0.0,0.0
1145.0,212.0,635.0,508.0,-3.0,0.0
1152.0,211.0,636.0,509.0,7.0,-1.0
1155.0,211.0,637.0,509.0,3.0,0.0
1215.0,198.0,638.0,522.0,60.0,-13.0
1151.0,212.0,639.0,508.0,-64.0,14.0
1152.0,211.0,640.0,509.0,1.0,-1.0
1207.0,210.0,641.0,510.0,55.0,-1.0
1152.0,208.0,642.0,512.0,-55.0,-2.0
1220.0,160.0,643.0,560.0,68.0,-48.0
1229.0,156.0,644.0,564.0,9.0,-4.0
1229.0,120.0,645.0,600.0,0.0,-36.0
1212.0,212.0,646.0,508.0,-17.0,92.0
1212.0,210.0,647.0,510.0,0.0,-2.0
1201.0,232.0,648.0,488.0,-11.0,22.0
1203.0,234.0,649.0,486.0,2.0,2.0
1204.0,235.0,650.0,485.0,1.0,1.0
1218.0,234.0,651.0,486.0,14.0,-1.0
1239.0,162.0,652.0,558.0,21.0,-72.0
1131.0,198.0,653.0,522.0,-108.0,36.0
1214.0,348.0,654.0,372.0,83.0,150.0
1225.0,377.0,655.0,343.0,11.0,29.0
1228.0,105.0,656.0,615.0,3.0,-272.0
1111.0,73.0,657.0,647.0,-117.0,-32.0
1218.0,368.0,658.0,352.0,107.0,295.0
1189.0,161.0,659.0,559.0,-29.0,-207.0
1146.0,234.0,660.0,486.0,-43.0,73.0
1221.0,394.0,661.0,326.0,75.0,160.0
1142.0,235.0,662.0,485.0,-79.0,-159.0
1141.0,236.0,663.0,484.0,-1.0,1.0
1138.0,238.0,664.0,482.0,-3.0,2.0
1216.0,69.0,665.0,651.0,78.0,-169.0
1138.0,236.0,666.0,484.0,-78.0,167.0
1135.0,238.0,667.0,482.0,-3.0,2.0
1133.0,239.0,668.0,481.0,-2.0,1.0
1132.0,240.0,669.0,480.0,-1.0,1.0
1128.0,244.0,670.0,476.0,-4.0,4.0
1126.0,244.0,671.0,476.0,-2.0,0.0
1218.0,164.0,672.0,556.0,92.0,-80.0
1106.0,251.0,673.0,469.0,-112.0,87.0
1099.0,252.0,674.0,468.0,-7.0,1.0
1095.0,252.0,675.0,468.0,-4.0,0.0
1089.0,253.0,676.0,467.0,-6.0,1.0
1082.0,256.0,677.0,464.0,-7.0,3.0
1079.0,255.0,678.0,465.0,-3.0,-1.0
1075.0,256.0,679.0,464.0,-4.0,1.0
1074.0,255.0,680.0,465.0,-1.0,-1.0
1068.0,256.0,681.0,464.0,-6.0,1.0
1058.0,257.0,682.0,463.0,-10.0,1.0
1054.0,258.0,683.0,462.0,-4.0,1.0
1048.0,259.0,684.0,461.0,-6.0,1.0
1043.0,259.0,685.0,461.0,-5.0,0.0
1036.0,260.0,686.0,460.0,-7.0,1.0
1032.0,261.0,687.0,459.0,-4.0,1.0
1023.0,262.0,688.0,458.0,-9.0,1.0
1014.0,265.0,689.0,455.0,-9.0,3.0
1008.0,267.0,690.0,453.0,-6.0,2.0
1000.0,270.0,691.0,450.0,-8.0,3.0
995.0,272.0,692.0,448.0,-5.0,2.0
992.0,274.0,693.0,446.0,-3.0,2.0
988.0,276.0,694.0,444.0,-4.0,2.0
984.0,277.0,695.0,443.0,-4.0,1.0
983.0,279.0,696.0,441.0,-1.0,2.0
984.0,280.0,697.0,440.0,1.0,1.0
984.0,278.0,698.0,442.0,0.0,-2.0
988.0,278.0,699.0,442.0,4.0,0.0
992.0,277.0,700.0,443.0,4.0,-1.0
997.0,277.0,701.0,443.0,5.0,0.0
998.0,275.0,702.0,445.0,1.0,-2.0
1000.0,274.0,703.0,446.0,2.0,-1.0
1004.0,273.0,704.0,447.0,4.0,-1.0
1004.0,273.0,705.0,447.0,0.0,0.0
1007.0,273.0,706.0,447.0,3.0,0.0
1007.0,273.0,707.0,447.0,0.0,0.0
1004.0,273.0,708.0,447.0,-3.0,0.0
1008.0,274.0,709.0,446.0,4.0,1.0
1006.0,274.0,710.0,446.0,-2.0,0.0
1005.0,274.0,711.0,446.0,-1.0,0.0
1007.0,275.0,712.0,445.0,2.0,1.0
1005.0,275.0,713.0,445.0,-2.0,0.0
1010.0,277.0,714.0,443.0,5.0,2.0
1009.0,277.0,715.0,443.0,-1.0,0.0
1011.0,275.0,716.0,445.0,2.0,-2.0
1013.0,271.0,717.0,449.0,2.0,-4.0
1013.0,267.0,718.0,453.0,0.0,-4.0
1019.0,259.0,719.0,461.0,6.0,-8.0
1027.0,250.0,720.0,470.0,8.0,-9.0
1032.0,244.0,721.0,476.0,5.0,-6.0
1038.0,237.0,722.0,483.0,6.0,-7.0
1044.0,227.0,723.0,493.0,6.0,-10.0
1051.0,218.0,724.0,502.0,7.0,-9.0
1059.0,208.0,725.0,512.0,8.0,-10.0
1064.0,200.0,726.0,520.0,5.0,-8.0
1069.0,191.0,727.0,529.0,5.0,-9.0
1081.0,176.0,728.0,544.0,12.0,-15.0
1089.0,165.0,729.0,555.0,8.0,-11.0
1097.0,154.0,730.0,566.0,8.0,-11.0
1106.0,142.0,731.0,578.0,9.0,-12.0
1114.0,130.0,732.0,590.0,8.0,-12.0
1122.0,118.0,733.0,602.0,8.0,-12.0
1129.0,109.0,734.0,611.0,7.0,-9.0
1133.0,102.0,735.0,618.0,4.0,-7.0
1137.0,97.0,736.0,623.0,4.0,-5.0
1140.0,93.0,737.0,627.0,3.0,-4.0
1144.0,88.0,738.0,632.0,4.0,-5.0
1148.0,80.0,739.0,640.0,4.0,-8.0
1153.0,75.0,740.0,645.0,5.0,-5.0
1155.0,70.0,741.0,650.0,2.0,-5.0
1158.0,66.0,742.0,654.0,3.0,-4.0
1161.0,62.0,743.0,658.0,3.0,-4.0
1163.0,58.0,744.0,662.0,2.0,-4.0
1168.0,52.0,745.0,668.0,5.0,-6.0
1218.0,109.0,746.0,611.0,50.0,57.0
1175.0,47.0,747.0,673.0,-43.0,-62.0
1172.0,48.0,748.0,672.0,-3.0,1.0
1174.0,47.0,749.0,673.0,2.0,-1.0
1175.0,47.0,750.0,673.0,1.0,0.0
1181.0,45.0,751.0,675.0,6.0,-2.0
1211.0,70.0,752.0,650.0,30.0,25.0
1164.0,51.0,753.0,669.0,-47.0,-19.0
1168.0,54.0,754.0,666.0,4.0,3.0
1166.0,57.0,755.0,663.0,-2.0,3.0
1165.0,60.0,756.0,660.0,-1.0,3.0
1219.0,121.0,757.0,599.0,54.0,61.0
1165.0,64.0,758.0,656.0,-54.0,-57.0
1229.0,102.0,759.0,618.0,64.0,38.0
1229.0,117.0,760.0,603.0,0.0,15.0
1213.0,112.0,761.0,608.0,-16.0,-5.0
1218.0,478.0,762.0,242.0,5.0,366.0
1203.0,106.0,763.0,614.0,-15.0,-372.0
1226.0,88.0,764.0,632.0,23.0,-18.0
1230.0,88.0,765.0,632.0,4.0,0.0
1222.0,434.0,766.0,286.0,-8.0,346.0
1212.0,129.0,767.0,591.0,-10.0,-305.0
1210.0,132.0,768.0,588.0,-2.0,3.0
1212.0,146.0,769.0,574.0,2.0,14.0
1208.0,136.0,770.0,584.0,-4.0,-10.0
1213.0,135.0,771.0,585.0,5.0,-1.0
1239.0,146.0,772.0,574.0,26.0,11.0
1212.0,157.0,773.0,563.0,-27.0,11.0
1229.0,116.0,774.0,604.0,17.0,-41.0
1211.0,141.0,775.0,579.0,-18.0,25.0
1210.0,138.0,776.0,582.0,-1.0,-3.0
1228.0,128.0,777.0,592.0,18.0,-10.0
1203.0,156.0,778.0,564.0,-25.0,28.0
1212.0,164.0,779.0,556.0,9.0,8.0
1206.0,115.0,780.0,605.0,-6.0,-49.0
1199.0,172.0,781.0,548.0,-7.0,57.0
1196.0,190.0,782.0,530.0,-3.0,18.0
1195.0,202.0,783.0,518.0,-1.0,12.0
1194.0,209.0,784.0,511.0,-1.0,7.0
1193.0,219.0,785.0,501.0,-1.0,10.0
1193.0,221.0,786.0,499.0,0.0,2.0
1197.0,238.0,787.0,482.0,4.0,17.0
1198.0,239.0,788.0,481.0,1.0,1.0
1193.0,245.0,789.0,475.0,-5.0,6.0
1194.0,244.0,790.0,476.0,1.0,-1.0
1195.0,242.0,791.0,478.0,1.0,-2.0
1196.0,253.0,792.0,467.0,1.0,11.0
1198.0,257.0,793.0,463.0,2.0,4.0
1199.0,260.0,794.0,460.0,1.0,3.0
1204.0,266.0,795.0,454.0,5.0,6.0
1206.0,270.0,796.0,450.0,2.0,4.0
1213.0,273.0,797.0,447.0,7.0,3.0
1215.0,274.0,798.0,446.0,2.0,1.0
1208.0,260.0,799.0,460.0,-7.0,-14.0
1207.0,275.0,800.0,445.0,-1.0,15.0
1204.0,275.0,801.0,445.0,-3.0,0.0
1203.0,280.0,802.0,440.0,-1.0,5.0
1200.0,280.0,803.0,440.0,-3.0,0.0
1198.0,278.0,804.0,442.0,-2.0,-2.0
1197.0,283.0,805.0,437.0,-1.0,5.0
1196.0,286.0,806.0,434.0,-1.0,3.0
1195.0,288.0,807.0,432.0,-1.0,2.0
1194.0,294.0,808.0,426.0,-1.0,6.0
1192.0,311.0,809.0,409.0,-2.0,17.0
1192.0,317.0,810.0,403.0,0.0,6.0
1192.0,308.0,811.0,412.0,0.0,-9.0
1194.0,304.0,812.0,416.0,2.0,-4.0
1175.0,330.0,813.0,390.0,-19.0,26.0
1174.0,328.0,814.0,392.0,-1.0,-2.0
1172.0,328.0,815.0,392.0,-2.0,0.0
1166.0,335.0,816.0,385.0,-6.0,7.0
1166.0,332.0,817.0,388.0,0.0,-3.0
1166.0,332.0,818.0,388.0,0.0,0.0
1165.0,332.0,819.0,388.0,-1.0,0.0
1164.0,330.0,820.0,390.0,-1.0,-2.0
1164.0,328.0,821.0,392.0,0.0,-2.0
1165.0,326.0,822.0,394.0,1.0,-2.0
1164.0,325.0,823.0,395.0,-1.0,-1.0
1164.0,323.0,824.0,397.0,0.0,-2.0
1164.0,323.0,825.0,397.0,0.0,0.0
1164.0,322.0,826.0,398.0,0.0,-1.0
1161.0,321.0,827.0,399.0,-3.0,-1.0
1156.0,320.0,828.0,400.0,-5.0,-1.0
1150.0,318.0,829.0,402.0,-6.0,-2.0
1147.0,315.0,830.0,405.0,-3.0,-3.0
1143.0,313.0,831.0,407.0,-4.0,-2.0
1139.0,311.0,832.0,409.0,-4.0,-2.0
1132.0,310.0,833.0,410.0,-7.0,-1.0
1125.0,309.0,834.0,411.0,-7.0,-1.0
1112.0,310.0,835.0,410.0,-13.0,1.0
1105.0,314.0,836.0,406.0,-7.0,4.0
1096.0,319.0,837.0,401.0,-9.0,5.0
1086.0,325.0,838.0,395.0,-10.0,6.0
1072.0,333.0,839.0,387.0,-14.0,8.0
1063.0,339.0,840.0,381.0,-9.0,6.0
1049.0,353.0,841.0,367.0,-14.0,14.0
1037.0,363.0,842.0,357.0,-12.0,10.0
1029.0,371.0,843.0,349.0,-8.0,8.0
1019.0,384.0,844.0,336.0,-10.0,13.0
1012.0,391.0,845.0,329.0,-7.0,7.0
1002.0,404.0,846.0,316.0,-10.0,13.0
996.0,413.0,847.0,307.0,-6.0,9.0
989.0,422.0,848.0,298.0,-7.0,9.0
984.0,432.0,849.0,288.0,-5.0,10.0
978.0,439.0,850.0,281.0,-6.0,7.0
973.0,446.0,851.0,274.0,-5.0,7.0
969.0,454.0,852.0,266.0,-4.0,8.0
972.0,451.0,853.0,269.0,3.0,-3.0
960.0,463.0,854.0,257.0,-12.0,12.0
954.0,465.0,855.0,255.0,-6.0,2.0
958.0,464.0,856.0,256.0,4.0,-1.0
950.0,465.0,857.0,255.0,-8.0,1.0
946.0,466.0,858.0,254.0,-4.0,1.0
943.0,468.0,859.0,252.0,-3.0,2.0
933.0,472.0,860.0,248.0,-10.0,4.0
927.0,474.0,861.0,246.0,-6.0,2.0
921.0,474.0,862.0,246.0,-6.0,0.0
921.0,475.0,863.0,245.0,0.0,1.0
916.0,473.0,864.0,247.0,-5.0,-2.0
906.0,463.0,865.0,257.0,-10.0,-10.0
901.0,458.0,866.0,262.0,-5.0,-5.0
890.0,449.0,867.0,271.0,-11.0,-9.0
884.0,446.0,868.0,274.0,-6.0,-3.0
876.0,441.0,869.0,279.0,-8.0,-5.0
867.0,436.0,870.0,284.0,-9.0,-5.0
859.0,434.0,871.0,286.0,-8.0,-2.0
850.0,432.0,872.0,288.0,-9.0,-2.0
841.0,429.0,873.0,291.0,-9.0,-3.0
831.0,427.0,874.0,293.0,-10.0,-2.0
819.0,426.0,875.0,294.0,-12.0,-1.0
808.0,425.0,876.0,295.0,-11.0,-1.0
796.0,424.0,877.0,296.0,-12.0,-1.0
782.0,424.0,878.0,296.0,-14.0,0.0
769.0,425.0,879.0,295.0,-13.0,1.0
756.0,424.0,880.0,296.0,-13.0,-1.0
741.0,424.0,881.0,296.0,-15.0,0.0
728.0,425.0,882.0,295.0,-13.0,1.0
716.0,425.0,883.0,295.0,-12.0,0.0
704.0,425.0,884.0,295.0,-12.0,0.0
688.0,425.0,885.0,295.0,-16.0,0.0
676.0,425.0,886.0,295.0,-12.0,0.0
664.0,425.0,887.0,295.0,-12.0,0.0
652.0,425.0,888.0,295.0,-12.0,0.0
640.0,425.0,889.0,295.0,-12.0,0.0
631.0,425.0,890.0,295.0,-9.0,0.0
620.0,424.0,891.0,296.0,-11.0,-1.0
608.0,423.0,892.0,297.0,-12.0,-1.0
596.0,421.0,893.0,299.0,-12.0,-2.0
584.0,418.0,894.0,302.0,-12.0,-3.0
571.0,407.0,895.0,313.0,-13.0,-11.0
574.0,395.0,896.0,325.0,3.0,-12.0
576.0,381.0,897.0,339.0,2.0,-14.0
575.0,361.0,898.0,359.0,-1.0,-20.0
575.0,344.0,899.0,376.0,0.0,-17.0
577.0,325.0,900.0,395.0,2.0,-19.0
578.0,308.0,901.0,412.0,1.0,-17.0
579.0,293.0,902.0,427.0,1.0,-15.0
580.0,277.0,903.0,443.0,1.0,-16.0
582.0,261.0,904.0,459.0,2.0,-16.0
585.0,245.0,905.0,475.0,3.0,-16.0
588.0,234.0,906.0,486.0,3.0,-11.0
590.0,222.0,907.0,498.0,2.0,-12.0
592.0,211.0,908.0,509.0,2.0,-11.0
595.0,201.0,909.0,519.0,3.0,-10.0
598.0,189.0,910.0,531.0,3.0,-12.0
602.0,178.0,911.0,542.0,4.0,-11.0
604.0,167.0,912.0,553.0,2.0,-11.0
607.0,158.0,913.0,562.0,3.0,-9.0
610.0,146.0,914.0,574.0,3.0,-12.0
621.0,137.0,915.0,583.0,11.0,-9.0
633.0,135.0,916.0,585.0,12.0,-2.0
651.0,134.0,917.0,586.0,18.0,-1.0
672.0,131.0,918.0,589.0,21.0,-3.0
688.0,130.0,919.0,590.0,16.0,-1.0
703.0,130.0,920.0,590.0,15.0,0.0
722.0,130.0,921.0,590.0,19.0,0.0
738.0,130.0,922.0,590.0,16.0,0.0
757.0,133.0,923.0,587.0,19.0,3.0
773.0,136.0,924.0,584.0,16.0,3.0
791.0,140.0,925.0,580.0,18.0,4.0
805.0,143.0,926.0,577.0,14.0,3.0
822.0,146.0,927.0,574.0,17.0,3.0
838.0,147.0,928.0,573.0,16.0,1.0
850.0,148.0,929.0,572.0,12.0,1.0
864.0,148.0,930.0,572.0,14.0,0.0
876.0,149.0,931.0,571.0,12.0,1.0
889.0,150.0,932.0,570.0,13.0,1.0
900.0,152.0,933.0,568.0,11.0,2.0
910.0,154.0,934.0,566.0,10.0,2.0
919.0,161.0,935.0,559.0,9.0,7.0
925.0,171.0,936.0,549.0,6.0,10.0
931.0,181.0,937.0,539.0,6.0,10.0
936.0,192.0,938.0,528.0,5.0,11.0
940.0,202.0,939.0,518.0,4.0,10.0
940.0,211.0,940.0,509.0,0.0,9.0
941.0,222.0,941.0,498.0,1.0,11.0
943.0,233.0,942.0,487.0,2.0,11.0
944.0,251.0,943.0,469.0,1.0,18.0
945.0,263.0,944.0,457.0,1.0,12.0
945.0,284.0,945.0,436.0,0.0,21.0
945.0,306.0,946.0,414.0,0.0,22.0
945.0,324.0,947.0,396.0,0.0,18.0
945.0,341.0,948.0,379.0,0.0,17.0
946.0,351.0,949.0,369.0,1.0,10.0
946.0,358.0,950.0,362.0,0.0,7.0
947.0,361.0,951.0,359.0,1.0,3.0
947.0,366.0,952.0,354.0,0.0,5.0
948.0,375.0,953.0,345.0,1.0,9.0
948.0,379.0,954.0,341.0,0.0,4.0
947.0,383.0,955.0,337.0,-1.0,4.0
949.0,388.0,956.0,332.0,2.0,5.0
948.0,391.0,957.0,329.0,-1.0,3.0
951.0,394.0,958.0,326.0,3.0,3.0
956.0,396.0,959.0,324.0,5.0,2.0
963.0,399.0,960.0,321.0,7.0,3.0
970.0,400.0,961.0,320.0,7.0,1.0
976.0,402.0,962.0,318.0,6.0,2.0
979.0,402.0,963.0,318.0,3.0,0.0
985.0,401.0,964.0,319.0,6.0,-1.0
995.0,395.0,965.0,325.0,10.0,-6.0
1002.0,390.0,966.0,330.0,7.0,-5.0
1008.0,385.0,967.0,335.0,6.0,-5.0
1015.0,381.0,968.0,339.0,7.0,-4.0
1024.0,376.0,969.0,344.0,9.0,-5.0
1032.0,372.0,970.0,348.0,8.0,-4.0
1037.0,369.0,971.0,351.0,5.0,-3.0
1044.0,368.0,972.0,352.0,7.0,-1.0
1049.0,367.0,973.0,353.0,5.0,-1.0
1053.0,366.0,974.0,354.0,4.0,-1.0
1056.0,366.0,975.0,354.0,3.0,0.0
1059.0,366.0,976.0,354.0,3.0,0.0
1064.0,364.0,977.0,356.0,5.0,-2.0
1067.0,363.0,978.0,357.0,3.0,-1.0
1069.0,362.0,979.0,358.0,2.0,-1.0
1070.0,360.0,980.0,360.0,1.0,-2.0
1071.0,355.0,981.0,365.0,1.0,-5.0
1072.0,350.0,982.0,370.0,1.0,-5.0
1075.0,345.0,983.0,375.0,3.0,-5.0
1076.0,342.0,984.0,378.0,1.0,-3.0
1079.0,339.0,985.0,381.0,3.0,-3.0
1084.0,334.0,986.0,386.0,5.0,-5.0
1087.0,332.0,987.0,388.0,3.0,-2.0
1090.0,328.0,988.0,392.0,3.0,-4.0
1096.0,323.0,989.0,397.0,6.0,-5.0
1098.0,321.0,990.0,399.0,2.0,-2.0
1099.0,319.0,991.0,401.0,1.0,-2.0
1099.0,318.0,992.0,402.0,0.0,-1.0
1098.0,318.0,993.0,402.0,-1.0,0.0
1099.0,316.0,994.0,404.0,1.0,-2.0
1100.0,315.0,995.0,405.0,1.0,-1.0
1100.0,314.0,996.0,406.0,0.0,-1.0
1102.0,310.0,997.0,410.0,2.0,-4.0
1101.0,303.0,998.0,417.0,-1.0,-7.0
1099.0,295.0,999.0,425.0,-2.0,-8.0
1097.0,287.0,1000.0,433.0,-2.0,-8.0
1094.0,281.0,1001.0,439.0,-3.0,-6.0
1090.0,270.0,1002.0,450.0,-4.0,-11.0
1082.0,262.0,1003.0,458.0,-8.0,-8.0
1070.0,254.0,1004.0,466.0,-12.0,-8.0
1057.0,247.0,1005.0,473.0,-13.0,-7.0
1043.0,244.0,1006.0,476.0,-14.0,-3.0
1020.0,244.0,1007.0,476.0,-23.0,0.0
995.0,243.0,1008.0,477.0,-25.0,-1.0
976.0,243.0,1009.0,477.0,-19.0,0.0
957.0,243.0,1010.0,477.0,-19.0,0.0
936.0,244.0,1011.0,476.0,-21.0,1.0
916.0,244.0,1012.0,476.0,-20.0,0.0
898.0,244.0,1013.0,476.0,-18.0,0.0
880.0,243.0,1014.0,477.0,-18.0,-1.0
862.0,240.0,1015.0,480.0,-18.0,-3.0
845.0,239.0,1016.0,481.0,-17.0,-1.0
827.0,237.0,1017.0,483.0,-18.0,-2.0
813.0,235.0,1018.0,485.0,-14.0,-2.0
794.0,232.0,1019.0,488.0,-19.0,-3.0
780.0,230.0,1020.0,490.0,-14.0,-2.0
767.0,228.0,1021.0,492.0,-13.0,-2.0
751.0,225.0,1022.0,495.0,-16.0,-3.0
737.0,222.0,1023.0,498.0,-14.0,-3.0
726.0,220.0,1024.0,500.0,-11.0,-2.0
716.0,218.0,1025.0,502.0,-10.0,-2.0
707.0,216.0,1026.0,504.0,-9.0,-2.0
697.0,214.0,1027.0,506.0,-10.0,-2.0
694.0,214.0,1028.0,506.0,-3.0,0.0
690.0,213.0,1029.0,507.0,-4.0,-1.0
687.0,213.0,1030.0,507.0,-3.0,0.0
683.0,213.0,1031.0,507.0,-4.0,0.0
678.0,215.0,1032.0,505.0,-5.0,2.0
671.0,221.0,1033.0,499.0,-7.0,6.0
663.0,232.0,1034.0,488.0,-8.0,11.0
655.0,241.0,1035.0,479.0,-8.0,9.0
647.0,249.0,1036.0,471.0,-8.0,8.0
640.0,257.0,1037.0,463.0,-7.0,8.0
633.0,265.0,1038.0,455.0,-7.0,8.0
627.0,270.0,1039.0,450.0,-6.0,5.0
619.0,273.0,1040.0,447.0,-8.0,3.0
610.0,274.0,1041.0,446.0,-9.0,1.0
601.0,275.0,1042.0,445.0,-9.0,1.0
592.0,276.0,1043.0,444.0,-9.0,1.0
584.0,278.0,1044.0,442.0,-8.0,2.0
575.0,279.0,1045.0,441.0,-9.0,1.0
566.0,280.0,1046.0,440.0,-9.0,1.0
555.0,283.0,1047.0,437.0,-11.0,3.0
545.0,284.0,1048.0,436.0,-10.0,1.0
536.0,286.0,1049.0,434.0,-9.0,2.0
524.0,290.0,1050.0,430.0,-12.0,4.0
515.0,294.0,1051.0,426.0,-9.0,4.0
504.0,299.0,1052.0,421.0,-11.0,5.0
495.0,302.0,1053.0,418.0,-9.0,3.0
486.0,305.0,1054.0,415.0,-9.0,3.0
476.0,308.0,1055.0,412.0,-10.0,3.0
468.0,310.0,1056.0,410.0,-8.0,2.0
460.0,313.0,1057.0,407.0,-8.0,3.0
456.0,314.0,1058.0,406.0,-4.0,1.0
453.0,315.0,1059.0,405.0,-3.0,1.0
452.0,315.0,1060.0,405.0,-1.0,0.0
448.0,316.0,1061.0,404.0,-4.0,1.0
445.0,316.0,1062.0,404.0,-3.0,0.0
438.0,316.0,1063.0,404.0,-7.0,0.0
433.0,312.0,1064.0,408.0,-5.0,-4.0
426.0,309.0,1065.0,411.0,-7.0,-3.0
417.0,304.0,1066.0,416.0,-9.0,-5.0
406.0,300.0,1067.0,420.0,-11.0,-4.0
393.0,294.0,1068.0,426.0,-13.0,-6.0
383.0,290.0,1069.0,430.0,-10.0,-4.0
375.0,288.0,1070.0,432.0,-8.0,-2.0
366.0,285.0,1071.0,435.0,-9.0,-3.0
352.0,279.0,1072.0,441.0,-14.0,-6.0
342.0,275.0,1073.0,445.0,-10.0,-4.0
332.0,272.0,1074.0,448.0,-10.0,-3.0
321.0,268.0,1075.0,452.0,-11.0,-4.0
310.0,264.0,1076.0,456.0,-11.0,-4.0
301.0,261.0,1077.0,459.0,-9.0,-3.0
291.0,257.0,1078.0,463.0,-10.0,-4.0
282.0,254.0,1079.0,466.0,-9.0,-3.0
275.0,251.0,1080.0,469.0,-7.0,-3.0
267.0,248.0,1081.0,472.0,-8.0,-3.0
261.0,246.0,1082.0,474.0,-6.0,-2.0
256.0,244.0,1083.0,476.0,-5.0,-2.0
249.0,241.0,1084.0,479.0,-7.0,-3.0
243.0,239.0,1085.0,481.0,-6.0,-2.0
237.0,236.0,1086.0,484.0,-6.0,-3.0
230.0,234.0,1087.0,486.0,-7.0,-2.0
223.0,231.0,1088.0,489.0,-7.0,-3.0
213.0,229.0,1089.0,491.0,-10.0,-2.0
206.0,226.0,1090.0,494.0,-7.0,-3.0
195.0,222.0,1091.0,498.0,-11.0,-4.0
187.0,220.0,1092.0,500.0,-8.0,-2.0
177.0,217.0,1093.0,503.0,-10.0,-3.0
166.0,213.0,1094.0,507.0,-11.0,-4.0
158.0,210.0,1095.0,510.0,-8.0,-3.0
151.0,208.0,1096.0,512.0,-7.0,-2.0
142.0,205.0,1097.0,515.0,-9.0,-3.0
